a_ratio,cur_quality,deep_sim,gap,h_ratio,lower_topk,motion_score,new_tracklet_id,part_topk,prev_final_gid,prev_quality,prev_source_gid,prev_tracklet_id,quality_score,reason,rerank_penalty,rerank_score,score,shape_size,side_score,status,time_score,topk_sim,upper_lower,upper_topk
0.7905924195226377,1.0,0.6033792495727539,308.0,0.8094204040608292,0.9754337469736735,0.9128852784633636,19,0.9835434341430664,12,0.9866216051638047,7,17,0.9932882789823932,scored,0.0,0.7459260281313785,0.7764481838407733,0.8018892102455526,1.0,candidate,0.7557837414557255,0.5824607213338217,0.984336718916893,0.9899153312047323
0.8993828363936506,1.0,0.5763174295425415,339.0,0.8936427079202456,0.9897344509760538,0.7359539121389389,19,0.973129342397054,12,1.0,7,16,1.0,scored,0.0,0.733905170066398,0.7669277171162064,0.8959387593096076,1.0,candidate,0.7347817091887825,0.5767174065113068,0.9703024178743362,0.960082471370697
0.909306976974608,1.0,0.11880176514387131,169.0,0.9170091951204496,0.9781601428985596,0.668707087635994,19,0.9746429061889649,13,1.0,8,41,1.0,scored,0.025,0.37401089224267425,0.43962272850022815,0.913928307862113,0.62,candidate,0.8575838129778379,0.11880176514387131,0.9747057139873505,0.9718793630599976
0.9162480161806779,1.0,0.1256544589996338,177.0,0.9180078155390825,0.9839766422907511,0.017972469329833984,19,0.9808456627527873,13,1.0,8,40,1.0,scored,0.025,0.3720545540238873,0.4329263132547875,0.9173038957957207,0.62,candidate,0.851369464813276,0.12750820815563202,0.9795942634344101,0.9783856074015299
0.975401782246618,1.0,0.733029842376709,48.0,0.8398122018829758,0.9892258842786154,0.5,20,0.9829974929491679,12,1.0,7,19,1.0,scored,0.0,0.8550670830510001,0.8872865723392488,0.8940480340284327,1.0,candidate,0.9573020040076625,0.7353337109088898,0.9786329448223114,0.978103756904602
0.8404029844155029,1.0,0.6590772271156311,59.0,0.9372326671904626,0.9875831007957458,0.6010487675666809,20,0.9906700428326924,12,1.0,7,18,1.0,scored,0.0,0.8048175256966072,0.8391342028280881,0.8985007940804788,1.0,candidate,0.9477766899155317,0.6628299206495285,0.9851888060569765,0.9930954972902933
0.8105300132850757,1.0,0.6153706312179565,356.0,0.679761131783333,0.9667988419532776,0.9674874544143677,20,0.9699901588757833,12,0.9866216051638047,7,17,0.9932882789823932,scored,0.0,0.7527921118160178,0.7803899885097071,0.73206868438403,1.0,candidate,0.7235132902919751,0.6167620569467545,0.9636441767215729,0.9724976221720377
0.8772596215403853,1.0,0.8333367705345154,387.0,0.9397628318788072,0.9996853073438009,0.672995463013649,20,0.9992196536064148,12,1.0,7,16,1.0,strong_reentry_reuse,0.0,0.9415999719386614,0.9677756431435871,0.9147615477434383,1.0,accepted,0.7034080027145969,0.8959659188985825,0.9976139932870867,0.9988537828127543
0.932238379634928,1.0,0.03850852698087692,217.0,0.9158165548957947,0.9407166043917338,0.6731858402490616,20,0.9602274537086488,13,1.0,8,41,1.0,scored,0.025,0.3143640829272634,0.38148726581399284,0.922385284791448,0.62,candidate,0.8209667027682167,0.04602926876395941,0.9572991222143173,0.9755574067433676
0.9393544617791318,1.0,0.03407728299498558,225.0,0.9148203181579802,0.9506959915161133,0.016836106777191162,20,0.9730047909418743,13,1.0,8,40,1.0,scored,0.025,0.308242393892902,0.37062899251010956,0.9246339756064408,0.62,candidate,0.8150176948166803,0.053345102816820145,0.9686358094215393,0.9905331333478292
0.9486056881505339,1.0,0.7502941489219666,31.0,0.8600105847752127,0.9967128237088522,0.9532140493392944,21,0.9917585714658101,12,1.0,7,20,1.0,scored,0.0,0.8745705263103115,0.9097135166575614,0.8954486261253412,1.0,candidate,0.9722115849879349,0.747718557715416,0.9879318445920945,0.98786594470342
